,number,value,datetime_start,datetime_complete,duration,params_alpha,params_decay_interval,params_decay_rate,params_gamma,params_initialization,params_max_steps,state
4108,4108,15905.0,2023-11-15 12:14:57.523313,2023-11-15 12:14:57.879396,0 days 00:00:00.356083,0.8,20,2.25,0.9,22,64,COMPLETE
4109,4109,18122.5,2023-11-15 12:14:57.881030,2023-11-15 12:14:58.232256,0 days 00:00:00.351226,0.8,10,3.0,0.9,18,72,COMPLETE
4110,4110,17545.25,2023-11-15 12:14:58.233887,2023-11-15 12:14:58.588912,0 days 00:00:00.355025,0.8,10,2.75,0.9,20,78,COMPLETE
4111,4111,17917.0,2023-11-15 12:14:58.590717,2023-11-15 12:14:58.945890,0 days 00:00:00.355173,0.8,10,3.0,0.9,14,67,COMPLETE
4112,4112,18682.0,2023-11-15 12:14:58.947695,2023-11-15 12:14:59.295594,0 days 00:00:00.347899,0.8,10,3.0,0.9,17,75,COMPLETE
4113,4113,16263.0,2023-11-15 12:14:59.297384,2023-11-15 12:14:59.649255,0 days 00:00:00.351871,0.9,10,3.0,0.8,22,51,COMPLETE
4114,4114,17547.25,2023-11-15 12:14:59.651059,2023-11-15 12:15:00.007337,0 days 00:00:00.356278,0.8,10,2.75,0.9,24,68,COMPLETE
4115,4115,18493.25,2023-11-15 12:15:00.009319,2023-11-15 12:15:00.361555,0 days 00:00:00.352236,0.8,10,2.5,0.9,20,72,COMPLETE
4116,4116,15902.75,2023-11-15 12:15:00.363401,2023-11-15 12:15:00.723058,0 days 00:00:00.359657,0.8,20,3.0,0.9,29,61,COMPLETE
4117,4117,17829.75,2023-11-15 12:15:00.724827,2023-11-15 12:15:01.076991,0 days 00:00:00.352164,0.7000000000000001,10,3.0,0.9,16,70,COMPLETE
4118,4118,18682.0,2023-11-15 12:15:01.079186,2023-11-15 12:15:01.426290,0 days 00:00:00.347104,0.8,10,2.75,0.9,11,75,COMPLETE
4119,4119,16719.5,2023-11-15 12:15:01.428652,2023-11-15 12:15:01.787269,0 days 00:00:00.358617,0.8,10,3.0,0.9,18,66,COMPLETE
4120,4120,17739.5,2023-11-15 12:15:01.788971,2023-11-15 12:15:02.157865,0 days 00:00:00.368894,0.8,10,3.0,0.9,25,81,COMPLETE
4121,4121,17825.5,2023-11-15 12:15:02.160303,2023-11-15 12:15:02.519114,0 days 00:00:00.358811,0.8,10,3.0,0.9,21,70,COMPLETE
4122,4122,16645.75,2023-11-15 12:15:02.520947,2023-11-15 12:15:02.887323,0 days 00:00:00.366376,0.9,10,3.0,0.9,14,73,COMPLETE
4123,4123,18121.5,2023-11-15 12:15:02.889033,2023-11-15 12:15:03.246816,0 days 00:00:00.357783,0.8,10,2.75,0.9,19,77,COMPLETE
4124,4124,16543.25,2023-11-15 12:15:03.248477,2023-11-15 12:15:03.614865,0 days 00:00:00.366388,0.8,10,3.0,0.9,16,63,COMPLETE
4125,4125,15899.75,2023-11-15 12:15:03.616591,2023-11-15 12:15:03.988916,0 days 00:00:00.372325,0.8,20,3.0,0.9,23,68,COMPLETE
4126,4126,19260.75,2023-11-15 12:15:03.990747,2023-11-15 12:15:04.345648,0 days 00:00:00.354901,0.8,10,2.75,0.9,21,71,COMPLETE
4127,4127,17920.75,2023-11-15 12:15:04.347384,2023-11-15 12:15:04.708108,0 days 00:00:00.360724,0.8,10,3.0,0.9,18,74,COMPLETE
4128,4128,17917.0,2023-11-15 12:15:04.710128,2023-11-15 12:15:05.072139,0 days 00:00:00.362011,0.8,10,3.0,0.9,26,67,COMPLETE
4129,4129,17555.25,2023-11-15 12:15:05.074007,2023-11-15 12:15:05.434514,0 days 00:00:00.360507,0.7000000000000001,10,3.0,0.9,12,79,COMPLETE
4130,4130,17922.5,2023-11-15 12:15:05.436267,2023-11-15 12:15:05.797887,0 days 00:00:00.361620,0.8,10,2.75,0.8,20,70,COMPLETE
4131,4131,16369.0,2023-11-15 12:15:05.799745,2023-11-15 12:15:06.178007,0 days 00:00:00.378262,0.8,30,3.0,0.9,23,76,COMPLETE
4132,4132,14867.5,2023-11-15 12:15:06.179856,2023-11-15 12:15:06.573600,0 days 00:00:00.393744,0.8,10,0.25,0.9,16,65,COMPLETE
4133,4133,18122.5,2023-11-15 12:15:06.575300,2023-11-15 12:15:06.940358,0 days 00:00:00.365058,0.8,10,3.0,0.9,19,72,COMPLETE
4134,4134,13314.5,2023-11-15 12:15:06.942231,2023-11-15 12:15:07.328070,0 days 00:00:00.385839,0.8,80,2.5,0.9,14,69,COMPLETE
4135,4135,17920.75,2023-11-15 12:15:07.329708,2023-11-15 12:15:07.692079,0 days 00:00:00.362371,0.8,10,3.0,0.9,22,74,COMPLETE
4136,4136,16719.5,2023-11-15 12:15:07.694336,2023-11-15 12:15:08.062746,0 days 00:00:00.368410,0.8,10,2.75,0.9,17,66,COMPLETE
4137,4137,17104.25,2023-11-15 12:15:08.064533,2023-11-15 12:15:08.453525,0 days 00:00:00.388992,0.8,10,3.0,0.9,25,84,COMPLETE
4138,4138,18122.5,2023-11-15 12:15:08.455347,2023-11-15 12:15:08.820277,0 days 00:00:00.364930,0.8,10,3.0,0.9,21,72,COMPLETE
4139,4139,17185.5,2023-11-15 12:15:08.822434,2023-11-15 12:15:09.190571,0 days 00:00:00.368137,0.8,20,3.0,0.9,19,77,COMPLETE
4140,4140,17561.25,2023-11-15 12:15:09.192360,2023-11-15 12:15:09.554360,0 days 00:00:00.362000,0.9,10,3.0,0.9,28,69,COMPLETE
4141,4141,16630.0,2023-11-15 12:15:09.556117,2023-11-15 12:15:09.921496,0 days 00:00:00.365379,0.8,10,2.75,0.9,14,62,COMPLETE
4142,4142,18018.25,2023-11-15 12:15:09.923243,2023-11-15 12:15:10.288720,0 days 00:00:00.365477,0.8,10,3.0,0.8,17,74,COMPLETE
4143,4143,19260.75,2023-11-15 12:15:10.290963,2023-11-15 12:15:10.664568,0 days 00:00:00.373605,0.8,10,3.0,0.9,23,71,COMPLETE
4144,4144,16719.5,2023-11-15 12:15:10.666274,2023-11-15 12:15:11.045251,0 days 00:00:00.378977,0.8,10,3.0,0.9,21,66,COMPLETE
4145,4145,17201.25,2023-11-15 12:15:11.047110,2023-11-15 12:15:11.431669,0 days 00:00:00.384559,0.8,10,2.75,0.6,19,69,COMPLETE
4146,4146,16918.75,2023-11-15 12:15:11.433387,2023-11-15 12:15:11.830458,0 days 00:00:00.397071,0.7000000000000001,20,3.0,0.9,15,80,COMPLETE
4147,4147,17016.25,2023-11-15 12:15:11.832185,2023-11-15 12:15:12.219725,0 days 00:00:00.387540,0.8,10,3.0,0.9,18,76,COMPLETE
4148,4148,17204.5,2023-11-15 12:15:12.221974,2023-11-15 12:15:12.631528,0 days 00:00:00.409554,0.8,10,2.75,0.9,25,95,COMPLETE
4149,4149,17175.5,2023-11-15 12:15:12.633224,2023-11-15 12:15:13.019443,0 days 00:00:00.386219,0.8,10,3.0,0.9,22,58,COMPLETE
4150,4150,18122.5,2023-11-15 12:15:13.021605,2023-11-15 12:15:13.404542,0 days 00:00:00.382937,0.8,10,3.0,0.9,16,72,COMPLETE
4151,4151,12913.5,2023-11-15 12:15:13.406771,2023-11-15 12:15:13.812526,0 days 00:00:00.405755,0.9,50,2.5,0.9,12,64,COMPLETE
4152,4152,17547.25,2023-11-15 12:15:13.814384,2023-11-15 12:15:14.200003,0 days 00:00:00.385619,0.8,10,3.0,0.9,20,68,COMPLETE
4153,4153,17920.75,2023-11-15 12:15:14.201948,2023-11-15 12:15:14.588599,0 days 00:00:00.386651,0.8,10,2.75,0.9,23,74,COMPLETE
4154,4154,18392.25,2023-11-15 12:15:14.590868,2023-11-15 12:15:14.971946,0 days 00:00:00.381078,0.8,20,3.0,0.8,18,71,COMPLETE
4155,4155,17360.25,2023-11-15 12:15:14.974108,2023-11-15 12:15:15.356175,0 days 00:00:00.382067,0.8,10,3.0,0.9,27,78,COMPLETE
4156,4156,17917.0,2023-11-15 12:15:15.358375,2023-11-15 12:15:15.723898,0 days 00:00:00.365523,0.8,10,3.0,0.9,10,67,COMPLETE
4157,4157,17640.25,2023-11-15 12:15:15.725676,2023-11-15 12:15:16.091185,0 days 00:00:00.365509,0.7000000000000001,10,2.75,0.9,20,74,COMPLETE
4158,4158,17825.5,2023-11-15 12:15:16.092911,2023-11-15 12:15:16.458315,0 days 00:00:00.365404,0.8,10,3.0,0.9,13,70,COMPLETE
4159,4159,17654.5,2023-11-15 12:15:16.460707,2023-11-15 12:15:16.822784,0 days 00:00:00.362077,0.8,10,3.0,0.9,24,65,COMPLETE
4160,4160,17188.25,2023-11-15 12:15:16.824594,2023-11-15 12:15:17.191028,0 days 00:00:00.366434,0.8,10,3.0,0.9,16,73,COMPLETE
4161,4161,17115.5,2023-11-15 12:15:17.192940,2023-11-15 12:15:17.557265,0 days 00:00:00.364325,0.8,10,2.75,0.9,21,69,COMPLETE
4162,4162,17016.25,2023-11-15 12:15:17.559336,2023-11-15 12:15:17.931452,0 days 00:00:00.372116,0.8,10,3.0,0.9,18,76,COMPLETE
4163,4163,19260.75,2023-11-15 12:15:17.933124,2023-11-15 12:15:18.291574,0 days 00:00:00.358450,0.8,10,3.0,0.9,15,71,COMPLETE
4164,4164,16183.25,2023-11-15 12:15:18.293652,2023-11-15 12:15:18.666355,0 days 00:00:00.372703,0.9,10,2.5,0.9,22,61,COMPLETE
4165,4165,15810.25,2023-11-15 12:15:18.667994,2023-11-15 12:15:19.046783,0 days 00:00:00.378789,0.8,10,3.0,0.9,25,35,COMPLETE
4166,4166,17917.0,2023-11-15 12:15:19.048631,2023-11-15 12:15:19.413954,0 days 00:00:00.365323,0.8,10,2.75,0.9,19,67,COMPLETE
4167,4167,16735.0,2023-11-15 12:15:19.415719,2023-11-15 12:15:19.782988,0 days 00:00:00.367269,0.8,20,3.0,0.8,81,75,COMPLETE
4168,4168,17369.25,2023-11-15 12:15:19.784721,2023-11-15 12:15:20.150777,0 days 00:00:00.366056,0.8,10,3.0,0.9,43,79,COMPLETE
4169,4169,18122.5,2023-11-15 12:15:20.152633,2023-11-15 12:15:20.509076,0 days 00:00:00.356443,0.8,10,3.0,0.9,17,72,COMPLETE
4170,4170,17548.5,2023-11-15 12:15:20.511504,2023-11-15 12:15:20.874299,0 days 00:00:00.362795,0.7000000000000001,10,2.75,0.9,20,82,COMPLETE
4171,4171,16543.25,2023-11-15 12:15:20.876364,2023-11-15 12:15:21.249775,0 days 00:00:00.373411,0.8,10,3.0,0.9,13,63,COMPLETE
4172,4172,15115.0,2023-11-15 12:15:21.251561,2023-11-15 12:15:21.633361,0 days 00:00:00.381800,0.2,10,3.0,0.9,24,69,COMPLETE
4173,4173,17369.5,2023-11-15 12:15:21.635534,2023-11-15 12:15:22.012447,0 days 00:00:00.376913,0.8,10,3.0,0.9,17,73,COMPLETE
4174,4174,16719.5,2023-11-15 12:15:22.014334,2023-11-15 12:15:22.380532,0 days 00:00:00.366198,0.8,10,2.75,0.9,29,66,COMPLETE
4175,4175,17358.5,2023-11-15 12:15:22.382311,2023-11-15 12:15:22.758775,0 days 00:00:00.376464,0.8,20,3.0,0.9,22,105,COMPLETE
4176,4176,18497.0,2023-11-15 12:15:22.761274,2023-11-15 12:15:23.124806,0 days 00:00:00.363532,0.8,10,3.0,0.9,15,111,COMPLETE
4177,4177,18305.0,2023-11-15 12:15:23.127441,2023-11-15 12:15:23.492131,0 days 00:00:00.364690,0.9,10,2.75,0.9,27,77,COMPLETE
4178,4178,17825.5,2023-11-15 12:15:23.494676,2023-11-15 12:15:23.852889,0 days 00:00:00.358213,0.8,10,3.0,0.9,19,70,COMPLETE
4179,4179,18032.0,2023-11-15 12:15:23.854744,2023-11-15 12:15:24.218379,0 days 00:00:00.363635,0.5,10,3.0,0.9,21,75,COMPLETE
4180,4180,17931.25,2023-11-15 12:15:24.220177,2023-11-15 12:15:24.578976,0 days 00:00:00.358799,0.8,10,2.25,0.8,17,72,COMPLETE
4181,4181,17547.25,2023-11-15 12:15:24.580700,2023-11-15 12:15:24.944136,0 days 00:00:00.363436,0.8,10,3.0,0.9,23,68,COMPLETE
4182,4182,17014.0,2023-11-15 12:15:24.945990,2023-11-15 12:15:25.318266,0 days 00:00:00.372276,0.8,10,2.75,0.9,19,64,COMPLETE
4183,4183,19165.5,2023-11-15 12:15:25.319947,2023-11-15 12:15:25.683006,0 days 00:00:00.363059,0.8,10,3.0,0.9,77,71,COMPLETE
4184,4184,17917.0,2023-11-15 12:15:25.684651,2023-11-15 12:15:26.048397,0 days 00:00:00.363746,0.8,10,3.0,0.9,14,67,COMPLETE
4185,4185,17376.75,2023-11-15 12:15:26.050337,2023-11-15 12:15:26.420312,0 days 00:00:00.369975,0.8,10,2.5,0.9,21,76,COMPLETE
4186,4186,17278.5,2023-11-15 12:15:26.422152,2023-11-15 12:15:26.793575,0 days 00:00:00.371423,0.7000000000000001,20,3.0,0.9,25,74,COMPLETE
4187,4187,14200.0,2023-11-15 12:15:26.795996,2023-11-15 12:15:27.168303,0 days 00:00:00.372307,0.8,70,2.75,0.9,16,69,COMPLETE
4188,4188,17369.25,2023-11-15 12:15:27.170065,2023-11-15 12:15:27.537962,0 days 00:00:00.367897,0.8,10,3.0,0.9,18,79,COMPLETE
4189,4189,15150.25,2023-11-15 12:15:27.539704,2023-11-15 12:15:27.909375,0 days 00:00:00.369671,0.8,60,3.0,0.9,23,72,COMPLETE
4190,4190,17927.5,2023-11-15 12:15:27.911729,2023-11-15 12:15:28.292742,0 days 00:00:00.381013,0.8,10,2.25,0.9,11,65,COMPLETE
4191,4191,17825.5,2023-11-15 12:15:28.295065,2023-11-15 12:15:28.663686,0 days 00:00:00.368621,0.8,10,3.0,0.9,20,70,COMPLETE
4192,4192,18018.25,2023-11-15 12:15:28.665619,2023-11-15 12:15:29.029356,0 days 00:00:00.363737,0.8,10,3.0,0.8,16,74,COMPLETE
4193,4193,17191.5,2023-11-15 12:15:29.031303,2023-11-15 12:15:29.399252,0 days 00:00:00.367949,0.9,10,2.75,0.9,21,60,COMPLETE
4194,4194,17547.25,2023-11-15 12:15:29.401001,2023-11-15 12:15:29.767734,0 days 00:00:00.366733,0.8,10,3.0,0.9,26,68,COMPLETE
4195,4195,18026.0,2023-11-15 12:15:29.769588,2023-11-15 12:15:30.132238,0 days 00:00:00.362650,0.8,10,3.0,0.9,18,77,COMPLETE
4196,4196,17275.25,2023-11-15 12:15:30.134015,2023-11-15 12:15:30.501405,0 days 00:00:00.367390,0.8,20,2.75,0.9,14,72,COMPLETE
4197,4197,17014.0,2023-11-15 12:15:30.503327,2023-11-15 12:15:30.869626,0 days 00:00:00.366299,0.8,10,3.0,0.9,23,64,COMPLETE
4198,4198,17549.5,2023-11-15 12:15:30.871540,2023-11-15 12:15:31.233578,0 days 00:00:00.362038,0.7000000000000001,10,3.0,0.9,19,68,COMPLETE
4199,4199,17920.75,2023-11-15 12:15:31.235367,2023-11-15 12:15:31.603053,0 days 00:00:00.367686,0.8,10,2.75,0.9,21,74,COMPLETE
4200,4200,17826.25,2023-11-15 12:15:31.604910,2023-11-15 12:15:31.976553,0 days 00:00:00.371643,0.8,10,2.5,0.9,17,70,COMPLETE
4201,4201,16899.75,2023-11-15 12:15:31.978538,2023-11-15 12:15:32.364791,0 days 00:00:00.386253,0.6,10,3.0,0.9,13,66,COMPLETE
4202,4202,17739.5,2023-11-15 12:15:32.366564,2023-11-15 12:15:32.733217,0 days 00:00:00.366653,0.8,10,3.0,0.9,24,81,COMPLETE
4203,4203,16370.75,2023-11-15 12:15:32.735000,2023-11-15 12:15:33.116143,0 days 00:00:00.381143,0.8,40,3.0,0.8,15,77,COMPLETE
4204,4204,18122.5,2023-11-15 12:15:33.118140,2023-11-15 12:15:33.480702,0 days 00:00:00.362562,0.8,10,3.0,0.9,19,72,COMPLETE
4205,4205,17825.5,2023-11-15 12:15:33.482710,2023-11-15 12:15:33.844256,0 days 00:00:00.361546,0.8,10,2.75,0.9,21,70,COMPLETE
4206,4206,18682.0,2023-11-15 12:15:33.846172,2023-11-15 12:15:34.208426,0 days 00:00:00.362254,0.8,10,3.0,0.9,17,75,COMPLETE
4207,4207,16624.25,2023-11-15 12:15:34.210899,2023-11-15 12:15:34.585943,0 days 00:00:00.375044,0.9,20,3.0,0.9,23,67,COMPLETE
4208,4208,16543.25,2023-11-15 12:15:34.587733,2023-11-15 12:15:34.958804,0 days 00:00:00.371071,0.8,10,3.0,0.9,9,63,COMPLETE
4209,4209,18215.25,2023-11-15 12:15:34.961130,2023-11-15 12:15:35.327504,0 days 00:00:00.366374,0.8,10,2.75,0.9,25,72,COMPLETE
4210,4210,18592.5,2023-11-15 12:15:35.329345,2023-11-15 12:15:35.694186,0 days 00:00:00.364841,0.8,10,3.0,0.9,27,87,COMPLETE
4211,4211,17370.5,2023-11-15 12:15:35.696256,2023-11-15 12:15:36.065647,0 days 00:00:00.369391,0.8,10,2.5,0.9,19,79,COMPLETE
4212,4212,11020.25,2023-11-15 12:15:36.067386,2023-11-15 12:15:36.462550,0 days 00:00:00.395164,0.7000000000000001,100,3.0,0.8,15,69,COMPLETE
4213,4213,17920.75,2023-11-15 12:15:36.464407,2023-11-15 12:15:36.835427,0 days 00:00:00.371020,0.8,10,3.0,0.9,22,74,COMPLETE
4214,4214,16719.5,2023-11-15 12:15:36.837139,2023-11-15 12:15:37.205724,0 days 00:00:00.368585,0.8,10,2.75,0.9,17,66,COMPLETE
4215,4215,19260.75,2023-11-15 12:15:37.207538,2023-11-15 12:15:37.571648,0 days 00:00:00.364110,0.8,10,3.0,0.9,20,71,COMPLETE
4216,4216,14795.25,2023-11-15 12:15:37.573354,2023-11-15 12:15:37.941346,0 days 00:00:00.367992,0.8,10,3.0,0.9,13,24,COMPLETE
4217,4217,16898.75,2023-11-15 12:15:37.943706,2023-11-15 12:15:38.315596,0 days 00:00:00.371890,0.8,20,3.0,0.9,29,76,COMPLETE
4218,4218,17188.25,2023-11-15 12:15:38.317294,2023-11-15 12:15:38.702336,0 days 00:00:00.385042,0.8,10,2.75,0.9,18,73,COMPLETE
4219,4219,17557.25,2023-11-15 12:15:38.704189,2023-11-15 12:15:39.071463,0 days 00:00:00.367274,0.9,10,3.0,0.5,21,68,COMPLETE
4220,4220,16711.25,2023-11-15 12:15:39.073358,2023-11-15 12:15:39.445280,0 days 00:00:00.371922,0.8,10,3.0,0.9,24,62,COMPLETE
4221,4221,17394.75,2023-11-15 12:15:39.447059,2023-11-15 12:15:39.821635,0 days 00:00:00.374576,0.8,10,3.0,0.4,16,71,COMPLETE
4222,4222,18585.0,2023-11-15 12:15:39.823597,2023-11-15 12:15:40.188489,0 days 00:00:00.364892,0.7000000000000001,10,2.75,0.9,19,76,COMPLETE
4223,4223,17654.5,2023-11-15 12:15:40.190349,2023-11-15 12:15:40.555526,0 days 00:00:00.365177,0.8,10,3.0,0.9,26,65,COMPLETE
4224,4224,17115.5,2023-11-15 12:15:40.557372,2023-11-15 12:15:40.928270,0 days 00:00:00.370898,0.8,10,3.0,0.9,12,69,COMPLETE
4225,4225,17369.5,2023-11-15 12:15:40.930003,2023-11-15 12:15:41.302139,0 days 00:00:00.372136,0.8,10,2.75,0.9,22,73,COMPLETE
4226,4226,16912.5,2023-11-15 12:15:41.303865,2023-11-15 12:15:41.699400,0 days 00:00:00.395535,0.8,20,3.0,0.9,20,82,COMPLETE
4227,4227,17369.25,2023-11-15 12:15:41.701175,2023-11-15 12:15:42.068581,0 days 00:00:00.367406,0.8,10,3.0,0.9,15,79,COMPLETE
4228,4228,17917.0,2023-11-15 12:15:42.070330,2023-11-15 12:15:42.438992,0 days 00:00:00.368662,0.8,10,3.0,0.9,18,67,COMPLETE
4229,4229,19260.75,2023-11-15 12:15:42.440780,2023-11-15 12:15:42.803742,0 days 00:00:00.362962,0.8,10,3.0,0.9,23,71,COMPLETE
4230,4230,18682.0,2023-11-15 12:15:42.805521,2023-11-15 12:15:43.163920,0 days 00:00:00.358399,0.8,10,2.75,0.9,16,75,COMPLETE
4231,4231,17020.25,2023-11-15 12:15:43.165737,2023-11-15 12:15:43.529785,0 days 00:00:00.364048,0.8,10,3.0,0.8,47,69,COMPLETE
4232,4232,19260.75,2023-11-15 12:15:43.531488,2023-11-15 12:15:43.893357,0 days 00:00:00.361869,0.9,10,3.0,0.9,20,74,COMPLETE
4233,4233,15622.0,2023-11-15 12:15:43.895532,2023-11-15 12:15:44.272284,0 days 00:00:00.376752,0.30000000000000004,10,2.5,0.9,22,64,COMPLETE
4234,4234,17360.25,2023-11-15 12:15:44.273985,2023-11-15 12:15:44.642171,0 days 00:00:00.368186,0.8,10,3.0,0.9,25,78,COMPLETE
4235,4235,16305.0,2023-11-15 12:15:44.644504,2023-11-15 12:15:45.018318,0 days 00:00:00.373814,0.4,10,2.75,0.9,64,59,COMPLETE
4236,4236,18392.25,2023-11-15 12:15:45.019990,2023-11-15 12:15:45.378701,0 days 00:00:00.358711,0.8,20,3.0,0.9,14,71,COMPLETE
4237,4237,17027.5,2023-11-15 12:15:45.380414,2023-11-15 12:15:45.750465,0 days 00:00:00.370051,0.8,10,3.0,0.30000000000000004,18,67,COMPLETE
4238,4238,0.0,2023-11-15 12:15:45.752279,2023-11-15 12:15:46.098942,0 days 00:00:00.346663,0.8,10,2.75,0.9,20,3,COMPLETE
4239,4239,18872.25,2023-11-15 12:15:46.100712,2023-11-15 12:15:46.465973,0 days 00:00:00.365261,0.7000000000000001,10,3.0,0.9,17,73,COMPLETE
4240,4240,17115.5,2023-11-15 12:15:46.467857,2023-11-15 12:15:46.836108,0 days 00:00:00.368251,0.8,10,3.0,0.9,23,69,COMPLETE
4241,4241,17745.25,2023-11-15 12:15:46.837765,2023-11-15 12:15:47.211542,0 days 00:00:00.373777,0.8,10,2.25,0.9,27,77,COMPLETE
4242,4242,18122.5,2023-11-15 12:15:47.213381,2023-11-15 12:15:47.581629,0 days 00:00:00.368248,0.8,10,3.0,0.9,11,72,COMPLETE
4243,4243,16719.5,2023-11-15 12:15:47.583464,2023-11-15 12:15:47.970608,0 days 00:00:00.387144,0.8,10,3.0,0.9,21,66,COMPLETE
4244,4244,18682.0,2023-11-15 12:15:47.972386,2023-11-15 12:15:48.339070,0 days 00:00:00.366684,0.8,10,2.75,0.9,15,75,COMPLETE
4245,4245,18392.25,2023-11-15 12:15:48.340878,2023-11-15 12:15:48.706069,0 days 00:00:00.365191,0.8,20,2.5,0.8,18,70,COMPLETE
4246,4246,17547.25,2023-11-15 12:15:48.707808,2023-11-15 12:15:49.078519,0 days 00:00:00.370711,0.8,10,3.0,0.9,25,68,COMPLETE
4247,4247,17369.5,2023-11-15 12:15:49.080318,2023-11-15 12:15:49.452282,0 days 00:00:00.371964,0.8,10,3.0,0.9,19,73,COMPLETE
4248,4248,17014.0,2023-11-15 12:15:49.454072,2023-11-15 12:15:49.825979,0 days 00:00:00.371907,0.8,10,2.75,0.9,22,64,COMPLETE
4249,4249,19260.75,2023-11-15 12:15:49.828706,2023-11-15 12:15:50.189791,0 days 00:00:00.361085,0.9,10,3.0,0.9,16,71,COMPLETE
4250,4250,15535.25,2023-11-15 12:15:50.191546,2023-11-15 12:15:50.569454,0 days 00:00:00.377908,0.8,30,3.0,0.9,54,61,COMPLETE
4251,4251,18121.5,2023-11-15 12:15:50.571141,2023-11-15 12:15:50.941167,0 days 00:00:00.370026,0.8,10,3.0,0.9,24,77,COMPLETE
4252,4252,17917.0,2023-11-15 12:15:50.943284,2023-11-15 12:15:51.317965,0 days 00:00:00.374681,0.8,10,2.75,0.9,20,67,COMPLETE
4253,4253,17920.75,2023-11-15 12:15:51.319749,2023-11-15 12:15:51.690753,0 days 00:00:00.371004,0.8,10,3.0,0.9,12,74,COMPLETE
4254,4254,16903.75,2023-11-15 12:15:51.692671,2023-11-15 12:15:52.063067,0 days 00:00:00.370396,0.7000000000000001,10,3.0,0.9,17,43,COMPLETE
4255,4255,17922.5,2023-11-15 12:15:52.064861,2023-11-15 12:15:52.435329,0 days 00:00:00.370468,0.8,10,3.0,0.8,14,70,COMPLETE
4256,4256,17927.5,2023-11-15 12:15:52.437039,2023-11-15 12:15:52.808652,0 days 00:00:00.371613,0.8,10,2.75,0.9,22,80,COMPLETE
4257,4257,18682.0,2023-11-15 12:15:52.810874,2023-11-15 12:15:53.177406,0 days 00:00:00.366532,0.8,10,3.0,0.9,29,75,COMPLETE
4258,4258,17014.0,2023-11-15 12:15:53.179473,2023-11-15 12:15:53.569850,0 days 00:00:00.390377,0.8,10,3.0,0.9,18,64,COMPLETE
4259,4259,1290.0,2023-11-15 12:15:53.571496,2023-11-15 12:15:53.933357,0 days 00:00:00.361861,0.8,10,3.0,0.9,20,9,COMPLETE
4260,4260,18392.25,2023-11-15 12:15:53.935083,2023-11-15 12:15:54.300006,0 days 00:00:00.364923,0.8,20,2.75,0.9,16,71,COMPLETE
4261,4261,17547.25,2023-11-15 12:15:54.301752,2023-11-15 12:15:54.668703,0 days 00:00:00.366951,0.8,10,3.0,0.9,23,68,COMPLETE
4262,4262,14152.75,2023-11-15 12:15:54.670416,2023-11-15 12:15:55.063428,0 days 00:00:00.393012,0.9,50,3.0,0.9,20,73,COMPLETE
4263,4263,18026.0,2023-11-15 12:15:55.065089,2023-11-15 12:15:55.432034,0 days 00:00:00.366945,0.8,10,3.0,0.9,13,77,COMPLETE
4264,4264,17917.0,2023-11-15 12:15:55.433788,2023-11-15 12:15:55.807746,0 days 00:00:00.373958,0.8,10,2.75,0.9,26,67,COMPLETE
4265,4265,17928.75,2023-11-15 12:15:55.809649,2023-11-15 12:15:56.181419,0 days 00:00:00.371770,0.7000000000000001,10,2.5,0.9,18,83,COMPLETE
4266,4266,18122.5,2023-11-15 12:15:56.183077,2023-11-15 12:15:56.556569,0 days 00:00:00.373492,0.8,10,3.0,0.9,21,72,COMPLETE
4267,4267,18392.25,2023-11-15 12:15:56.558408,2023-11-15 12:15:56.925595,0 days 00:00:00.367187,0.8,20,3.0,0.9,15,70,COMPLETE
4268,4268,16727.75,2023-11-15 12:15:56.928026,2023-11-15 12:15:57.303240,0 days 00:00:00.375214,0.8,10,3.0,0.8,24,66,COMPLETE
4269,4269,18587.75,2023-11-15 12:15:57.304965,2023-11-15 12:15:57.692983,0 days 00:00:00.388018,0.8,10,2.75,0.9,68,75,COMPLETE
4270,4270,14272.25,2023-11-15 12:15:57.695587,2023-11-15 12:15:58.085375,0 days 00:00:00.389788,0.8,40,3.0,0.9,19,62,COMPLETE
4271,4271,17115.5,2023-11-15 12:15:58.087200,2023-11-15 12:15:58.467191,0 days 00:00:00.379991,0.8,10,3.0,0.9,17,69,COMPLETE
4272,4272,17545.25,2023-11-15 12:15:58.468993,2023-11-15 12:15:58.840096,0 days 00:00:00.371103,0.8,10,2.75,0.9,21,78,COMPLETE
4273,4273,17186.0,2023-11-15 12:15:58.841814,2023-11-15 12:15:59.216669,0 days 00:00:00.374855,0.8,10,3.0,0.9,23,73,COMPLETE
4274,4274,17649.5,2023-11-15 12:15:59.218460,2023-11-15 12:15:59.584583,0 days 00:00:00.366123,0.9,10,3.0,0.9,14,65,COMPLETE
4275,4275,17825.5,2023-11-15 12:15:59.586314,2023-11-15 12:15:59.952185,0 days 00:00:00.365871,0.8,10,3.0,0.9,10,70,COMPLETE
4276,4276,17920.75,2023-11-15 12:15:59.954036,2023-11-15 12:16:00.329616,0 days 00:00:00.375580,0.8,10,3.0,0.9,19,74,COMPLETE
4277,4277,17549.75,2023-11-15 12:16:00.331342,2023-11-15 12:16:00.703129,0 days 00:00:00.371787,0.8,10,2.5,0.9,17,68,COMPLETE
4278,4278,17275.25,2023-11-15 12:16:00.705008,2023-11-15 12:16:01.082850,0 days 00:00:00.377842,0.8,20,2.75,0.9,27,72,COMPLETE
